127.0.0.1 - - [21/Oct/2015:09:38:56 +0200] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:52:22 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:52:23 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:55:48 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:55:52 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:55:53 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:55:58 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:56:29 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:56:30 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:56:34 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:56:35 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:58:06 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:58:55 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:58:57 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:58:58 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:09:59:02 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:10:00:04 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [21/Oct/2015:10:00:10 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:10:00:16 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [21/Oct/2015:10:00:24 +0200] "GET /hello-mvc-ab7/counter HTTP/1.1" 200 151
